input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
2cc68f17-425f-4fd3-912f-9ef70e625e33,https://www.google.com/maps/place/En+Busca+del+Tiempo/data=!4m7!3m6!1s0xd42288080dc07f3:0x581949e25fe7583d!8m2!3d40.4156437!4d-3.7026768!16s%2Fg%2F12qf91qkx!19sChIJ8wfcgIAoQg0RPVjnX-JJGVg?authuser=0&hl=en&rclk=1,En Busca del Tiempo,Basque restaurant,"C. de Barcelona, 4, Centro, 28012 Madrid","{""Friday"":[""7:30 am–2:30 am""],""Monday"":[""7:30 am–1:30 am""],""Saturday"":[""7:30 am–2:30 am""],""Sunday"":[""7:30 am–1:30 am""],""Thursday"":[""7:30 am–1:30 am""],""Tuesday"":[""7:30 am–1:30 am""],""Wednesday"":[""7:30 am–1:30 am""]}","{""Friday"":{""0"":47,""1"":31,""10"":37,""11"":47,""12"":40,""13"":36,""14"":46,""15"":53,""16"":55,""17"":43,""18"":42,""19"":51,""2"":15,""20"":72,""21"":82,""22"":84,""23"":72,""6"":0,""7"":4,""8"":10,""9"":22},""Monday"":{""0"":11,""1"":6,""10"":32,""11"":36,""12"":27,""13"":23,""14"":28,""15"":29,""16"":26,""17"":19,""18"":16,""19"":18,""20"":21,""21"":24,""22"":23,""23"":19,""6"":0,""7"":8,""8"":12,""9"":22},""Saturday"":{""0"":52,""1"":28,""10"":7,""11"":11,""12"":21,""13"":38,""14"":55,""15"":61,""16"":62,""17"":56,""18"":58,""19"":63,""2"":10,""20"":81,""21"":100,""22"":98,""23"":86,""6"":0,""7"":6,""8"":6,""9"":5},""Sunday"":{""0"":6,""1"":3,""10"":8,""11"":16,""12"":26,""13"":44,""14"":55,""15"":55,""16"":43,""17"":32,""18"":26,""19"":28,""20"":31,""21"":30,""22"":21,""23"":15,""6"":0,""7"":5,""8"":3,""9"":4},""Thursday"":{""0"":12,""1"":8,""10"":50,""11"":55,""12"":40,""13"":34,""14"":39,""15"":39,""16"":32,""17"":20,""18"":15,""19"":17,""20"":25,""21"":31,""22"":26,""23"":20,""6"":0,""7"":3,""8"":11,""9"":28},""Tuesday"":{""0"":11,""1"":7,""10"":40,""11"":45,""12"":31,""13"":24,""14"":25,""15"":28,""16"":27,""17"":25,""18"":27,""19"":26,""20"":26,""21"":22,""22"":21,""23"":15,""6"":0,""7"":5,""8"":10,""9"":24},""Wednesday"":{""0"":18,""1"":8,""10"":50,""11"":60,""12"":48,""13"":36,""14"":35,""15"":39,""16"":36,""17"":27,""18"":23,""19"":23,""20"":28,""21"":33,""22"":37,""23"":31,""6"":0,""7"":5,""8"":11,""9"":30}}",http://www.enbuscadeltiempo.es/,915 21 98 01,C78W+7W Madrid,3698,4.400000,"{""1"":117,""2"":90,""3"":318,""4"":933,""5"":2240}",40.415644,-3.702677,6348186386375858237,,"Cozy, colorful space for tapas & drinks, plus seasonal seafood plates & Spanish meat dishes.",,https://lh3.googleusercontent.com/p/AF1QipPS9v-QxUKwtnEbNggDC4brpeoXr63n14GQ7c0l=w408-h272-k-no,Europe/Madrid,€20–30,0xd42288080dc07f3:0x581949e25fe7583d,ChIJ8wfcgIAoQg0RPVjnX-JJGVg,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPS9v-QxUKwtnEbNggDC4brpeoXr63n14GQ7c0l=w446-h298-k-no""},{""title"":""Latest"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqIP9jNaHsVhp0y1AaGFkA5C-RKBSc8QVh0OCxc62j3MrbZVyQnfGGpnFuUxbKjtF-rIvUP5Gv1x_DpvlbjuxpU70PP0LgsXkPmSsQnGOmxi9leEE4hpu-hBGFOItwHmseOD-_cEDJNNpwy=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqrCRHckZxDP8RBVcsSri1JOMWWTct9GUxI1S_5CQV5DW_Iv9KTLKUD7-TDJhEjXc5eVOCzB87guIuf5LHP5fqyKKbNErBGTn8SWlX5nDRC-w7gzz2NabMg0NC8UbAdVEc28Pk4=w529-h298-k-no""},{""title"":""Menu"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerC2R7l5PrhriwHXy5a_1waottaSpu8Q2Y1yGuUNh7VL78YO5SqtbfYTn25mo8u40U1aAFJXDwLEmrtY8ufvqnk9QIEY6v_UYQ4PnMD6xOvsSakWRTzMnFyb_ITVw4XC5U1sUQGD5fKSc6d=w224-h340-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh3.googleusercontent.com/p/AF1QipO-mtGfMqptKYTVaiXrNLMEo8KulfBLxZPL8La1=w444-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh3.googleusercontent.com/p/AF1QipMS_w3KM0vJzYIyTUn7uu9frOsBP_nQW3Aa1zcz=w446-h298-k-no""},{""title"":""Paella"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepgHLCXAlfkLbgIpaw7G5_J3uR58hROLiSD-BA2Rdny6BOE5NztmDB1GkDvIendYwNYJ1M3GFohSAESzDmue5m9_y2j3T3JMOOzwi3Ds0QNBfEDlwfMmvr4FoRNEh9VrvBzagxxjw=w224-h397-k-no""},{""title"":""Churrasco"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8DRYBmvJo0OgrdwEmbj8Z4OqCKFumi7vQXkWl2hV2MJkjmxSmfvt31GG6xIPOJFsulXk-ExZ2Y2j_cVFJdE3fj_B9fqXSj7Hwtc3DO--cRPiADU3_HyLOL-aPo07PL0P2iatjTWFCXXCG=w224-h298-k-no""},{""title"":""Beer"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKeT8GdzzsEOeiEo2NsZtAmMcMyU6-huNBgmkxw9FWNJWIiaoFMtacWLZxBeqk5DEHc9YHDlGXJxtpyvsvvq_Z-1fjrov3CJpYRPd-MIDDZqRFzzRjnvCz1L63KBjfjQmSQTI=w224-h298-k-no""},{""title"":""Sangria"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoegM-AeypVBlPGH-lLPkzBp74e69SE3gbd94AadZ7nFuMIXx3p4G9YynF29GgQTObVLkvoT5nPradjkX8zvkrDArGqiJDcP33Cw1vOgvU88p-mNE14tRlhKfiUJdM1-eyw9EzVRw=w224-h298-k-no""},{""title"":""Cheesecake"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqocRLRxR1eBdtWmjEecNYYnL8FJV1efA19GawQ2ir2Fi4uuPv6FfJmf8OQxgewkYu7XnkXA_Oc_eZI9pnGtwNhQvTgcdH8N8eehcjW8Wvhoc7FjHdJagxMSb-TKj_CLIzaXuj4=w398-h298-k-no""},{""title"":""Steak"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoabl3E2bKrORYji6Z2BosUJnwzSsgTcjwlYGkImj9IMUqY6cE7Bf91FFfnkX1KhBnwHIIlu9HCl1H8fW5HR72cFT8MhBZwdOYBNzGIum13QYHDFifubKQm12cDWmEEmC3W7LzsuZZ2Yv0d=w397-h298-k-no""},{""title"":""Prosciutto"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerLwAk-7p6PIXWF52Ck0GZJpnI107kWWl8EWBenBIAGa3ZUmpJsuqrvcChcqYpBd93aE6itoVvVTqPBwiregEE_Mn68f4M5XcOoYHUCkQG-qO2zUXGyPFn3VCRvHv9JgaQtWaNwnhBzU7fO=w397-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/p/AF1QipPvvXop4IpNtnZ8iAiOBGECJ24lSeVH5-pHNABR=w529-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1o0b0Ch7pQzeffnYQoERAw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=251.92064\u0026pitch=0\u0026thumbfov=100""}]","[{""link"":""/url?q=http://www.enbuscadeltiempo.es/contacto/\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwij1Jml5_mSAxUkcfEDHVssJqsQ2ZABCCYoEw\u0026usg=AOvVaw2aI5dUtmu1wJCV760pl0f_"",""source"":""enbuscadeltiempo.es""}]","[{""link"":""http://www.enbuscadeltiempo.es/contacto/"",""source"":""enbuscadeltiempo.es""}]","{""link"":""/url?q=http://www.enbuscadeltiempo.es/carta/\u0026opi=79508299\u0026sa=U\u0026ved=0ahUKEwij1Jml5_mSAxUkcfEDHVssJqsQqRkIJSgS\u0026usg=AOvVaw1XX2H2-fq24ro_GokU1mFR"",""source"":""enbuscadeltiempo.es""}","{""id"":""114846705364869831996"",""name"":""En Busca del Tiempo (Owner)"",""link"":""https://www.google.com/maps/contrib/114846705364869831996""}","{""borough"":""Centro"",""street"":""C. de Barcelona, 4"",""city"":""Madrid"",""postal_code"":""28012"",""state"":""Madrid"",""country"":""ES""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Fireplace"",""enabled"":true},{""name"":""Great cocktails"",""enabled"":true},{""name"":""Great coffee"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Assistive hearing loop"",""enabled"":false},{""name"":""Wheelchair-accessible car park"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Happy-hour drinks"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Organic dishes"",""enabled"":true},{""name"":""Private dining room"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Spirits"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Bar on site"",""enabled"":true},{""name"":""Toilet"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":true},{""name"":""Wi-Fi"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Brunch reservations recommended"",""enabled"":true},{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Dinner reservations recommended"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""High chairs"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Alexandros"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW2VZ9V0-7SYqLc_r5T62gFR_ZuzyBLyCaCLZuSM_tOE6k8gUmP=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Nice restaurant in the center of Madrid. Even though it was very crowded when we arrived, the orders came quickly. Large portions, delicious dishes from a variety of meats.\nGreetings from Greece 🇬🇷"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhA2mOLk1MH1WZU1M-IEZvu1\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2026-2-3""},{""Name"":""Christine B"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVnTRNHy8-tpPCo-15pJ7sRtV9zb4Fqg5u6JwCjo6NjuNN6nC2vhg=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Wow.  What an affordable and delish breakfast we have that we came here 4 days in our stay. Coffee is great and their fresh orange  juice is sweet.\nWe got to try the eggs with bacon and bread- perfectly cook and bacon is not salty , though it’s not the American crunchy ones which I like and served with toasted buttered bread.\nMy hubby loves the avocado and salmon toast. ( he googled it up before I was able to take a pictur of it.\nShout out to Cherry from the Philippines who help us with the menu and Jaime our server."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhD1Zg3o72mtjS_vsEhUKGxl\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2025-10-15""},{""Name"":""Pauline Kersbergen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV_3hlZHchroqa5xL-gK9TVRbDSNLdd9QW6ibgNRFWLe4t0OKNG=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""A cosy restaurant where Spanish locals eat.\nWe had the shared plate with pork meat,  mixed salad and  cheesecake as dessert, all very delicious. The waitress was fantastic, smiling and very helpful.\nIf you want to enjoy a nice diner in Madrid, don't miss this place!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBwGPM2p8EgAoBBy99aeDpK\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2025-10-21""},{""Name"":""Sean Rasmussen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXw1yhBHtAuAZdhxYnW_5Cpesv1x_8Pl0WdnN1tIZ_GSMeHloTB=s120-c-rp-mo-ba7-br100"",""Rating"":5,""Description"":""Really nice dining experience in an outdoor setting, which is also available indoors both first and second floor, with very good service by the waiters."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBSCiF3Yx-hhjab7ccJTwiV\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2025-10-3""},{""Name"":""Grace"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKqb6mPwoemWG5DyNqF_yKkCfZvcXhu_oqCow7yUbIURlMsR7Q=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""This restaurant is the highlight of our 2-day trip in Madrid! It’s the best restaurant in Madrid to us! The vibe is perfect, the gentleman who helped us, explained the whole menu to us in English! Everyone works here is just so nice. The dishes taste great and have HUGE PORTIONS!! We spent around 20€ per person but the food is enough for our dinner tonight and breakfast tomorrow! Absolutely amazing place!!!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgMCAiuualwE\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2025-1-30""},{""Name"":""Sam"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIF6ThgVurUSV8GTB0Yjf-sextIUcsBWuCYmOhCjugPac8hHA=s120-c-rp-mo-ba6-br100"",""Rating"":4,""Description"":""Friendly staff, fast service. Good prices. I can imagine this place gets very busy later in the evening, so it might be difficult to find a table. I asked for the meat to be cooked medium but looks more like medium rare to me. Portion is big and definitely too much for one person unless you have a big appetite, and to be fair to the restaurant it does say the meal is for two people. But for €22 it was okay to buy for one person knowing you might not eat it all. But honestly the meat didn’t have much flavour, and it was covered in salt. Worth a try if you are a meat lover, but lower your expectations. Next time I’ll try something else from the menu"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgID9nLKUHg\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2024-3-14""},{""Name"":""Wendy Ng"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLgw8xqXAXcHRJIFL94ZiTmnEZtoeP1omjw1-g6e2ZYlklAVg=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""This is NOT a tourist trap. It is a restaurant that sells meat and they do it exceptionally. The menu was all in Spanish which was a great sign. I had a starter of tomatoes dressed with thinly sliced onions, chopped garlic and olive oil and salt...perfection. The steak Super Lingota de Limusina was done to my request of medium...tender, nicely seasoned and on a bed of home sliced, thick cut chips. The absolute best meal I've had in Madrid."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBTsBajAnAcy9rD1hOvcQVS\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2025-6-16""},{""Name"":""Alex G"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWgrWVQACfy5Qdydcy4cYWaGWceljTlVG6VgxbUPt5nLkMGCw2P5w=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""The staff at \""Busca\"" were extremely welcoming and very friendly! I sat at the bar and started off with a draft beer and a side dish (which they give you regardless).\n\nI then ordered a delicious skewer. The meat was done to perfection. I then ended with a vermouth on the rocks.\n\nHighly recommend."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIHM0ogKEICAgICH9ILTag\u0026fid=0x0:0x581949e25fe7583d""],""When"":""2024-9-1""}]",null,
